sd_weight,de_weight
0.0834653990563516,0.11020408163265306
0.09582436239286353,0.07723577235772358
0.08433841709607441,0.015217391304347827
0.08670792020412182,0.04777070063694268
0.08430347614874859,0.02407641300915693
0.08547075421463861,0.014229801763514679
0.08328123219896853,0.02827146424847853
0.08139455713887123,0.018438284328159398
0.0845656027024347,0.027060170045781557
0.0832834947040222,0.03479977439368302
0.08186686720541725,0.012800404755881609
0.08750853038615605,0.02588955490371126
0.08158836052381162,0.014028822854227777
0.08936226163113647,0.029077923734217574
0.08888030332786463,0.03341410534370616
0.08965038693722811,0.04315415127889482
0.08352722188817213,0.05028735632183908
0.08309488992163466,0.03879310344827586
0.08963965882342086,0.03125
0.0895106131649158,0.047524752475247525
0.09203900614337066,0.18005540166204986
0.08704881115348492,0.0410958904109589
