station_name,pagerank,betweenness,out_strength,in_strength,z_pagerank,z_betweenness,z_out_strength,z_in_strength,bridge_vs_popularity,pagerank_eps,betweenness_eps
Töölönkatu,0.004098481724496559,0.00206850808854114,96217.0,95824.0,1.1226313413855362,-0.25184897517938165,1.6132918953248387,1.5917586224140767,-1.374480316564918,0.004098491724496559,0.00206851808854114
Messeniuksenkatu,0.004210367109237466,1.1241891785549672e-05,92143.0,91530.0,1.1897533168793057,-0.2988862117439052,1.5143403498117298,1.488243193050958,-1.488639528623211,0.004210377109237466,1.1251891785549672e-05
Itäkeskus (M),0.005487464129377367,0.03337807606263982,22447.0,22133.0,1.9559058853090565,0.46401149919834117,-0.17847430803845188,-0.1847098231372889,-1.4918943861107152,0.005487474129377367,0.033378086062639825
Brahen kenttä,0.004239139213505409,0.0,98823.0,91676.0,1.207014199362297,-0.2991432458234928,1.6765878520276276,1.4917628140772776,-1.5061574451857898,0.004239149213505409,1e-08
Linnanmäki,0.0044183405042565686,0.0044742729306487695,97087.0,92234.0,1.3145201499751074,-0.1968436821476437,1.634422932290083,1.50521451635595,-1.511363832122751,0.0044183505042565685,0.004474282930648769
Länsisatamankatu,0.0042927465206163175,0.0,103596.0,104014.0,1.239174149140526,-0.2991432458234928,1.7925170927576395,1.7891948977945937,-1.5383173949640188,0.004292756520616317,1e-08
Varsapuistikko,0.004418374175259339,0.0,100741.0,98783.0,1.3145403497914467,-0.2991432458234928,1.7231732875441084,1.663091215680371,-1.6136835956149396,0.004418384175259339,1e-08
Vanha kirkkopuisto,0.0044247342867996965,0.0,106671.0,106579.0,1.3183558905963344,-0.2991432458234928,1.8672043785830716,1.851029335688492,-1.6174991364198272,0.004424744286799696,1e-08
Olympiastadion,0.004452601932279424,0.0,96952.0,99488.0,1.3350741726247775,-0.2991432458234928,1.6311439782782347,1.6800866459786938,-1.6342174184482703,0.004452611932279424,1e-08
Kaivopuisto,0.0047619485836088975,0.007583892617449665,109973.0,116219.0,1.5206565737373063,-0.1257454853929286,1.9474051648580557,2.083420751398893,-1.6464020591302349,0.0047619585836088975,0.007583902617449665
Kiasma,0.004608498166513944,0.0,106933.0,106419.0,1.4285990171618193,-0.2991432458234928,1.8735679782208807,1.8471722167555393,-1.727742262985312,0.004608508166513944,1e-08
Sepänkatu,0.004731205557343967,0.003109619686800895,118393.0,117803.0,1.5022133010941678,-0.22804504906877765,2.151914741004442,2.121606228835125,-1.7302583501629454,0.0047312155573439665,0.003109629686800895
Tyynenmerenkatu,0.0048973217012495945,0.007225950782997763,121835.0,122999.0,1.6018692460254313,-0.13392945048699653,2.235515924032454,2.2468661661827642,-1.735798696512428,0.004897331701249594,0.007225960782997763
Kanavaranta,0.006016385270315498,0.0359403280384023,134352.0,140267.0,2.273214816608694,0.5225947066179379,2.5395356823013753,2.663145727021686,-1.750620109990756,0.006016395270315498,0.035940338038402304
Herttoniemi (M),0.005179809586609246,0.011554809843400448,36925.0,36006.0,1.7713386093592187,-0.03495462263061259,0.1731752933210943,0.14972649534304244,-1.8062932319898313,0.005179819586609246,0.011554819843400448
Jätkäsaarenlaituri,0.0048125130784824575,0.0,117044.0,116694.0,1.5509910878797692,-0.2991432458234928,2.1191494894341956,2.0948715732310963,-1.850134333703262,0.0048125230784824575,1e-08
Mannerheimintie,0.004857082971366892,0.0,116286.0,117739.0,1.5777293367125067,-0.2991432458234928,2.1007387698713735,2.120063381261944,-1.8768725825359995,0.004857092971366892,1e-08
Liisanpuistikko,0.0048580634171035975,0.0,106914.0,109692.0,1.5783175230503785,-0.2991432458234928,1.8731064958043984,1.9260744059277533,-1.8774607688738714,0.004858073417103597,1e-08
Näkinsilta,0.004987099842483954,0.0004362416107382551,104105.0,103746.0,1.655728704164343,-0.28916903836509744,1.8048799638097193,1.782734223581898,-1.9448977425294403,0.004987109842483954,0.0004362516107382551
Urheilupuisto (M),0.006097798367011126,0.02697986577181208,48383.0,48849.0,2.3220559399951863,0.317723123141877,0.4514734790081837,0.45933261069249065,-2.004332816853309,0.006097808367011126,0.026979875771812083
Porthania,0.0054343574965367725,0.008959731543624162,129496.0,131061.0,1.9240462986763822,-0.09428836956260503,2.421590492067782,2.441216746416919,-2.018334668238987,0.0054343674965367725,0.008959741543624162
Hakaniemi (M),0.005404166205011248,0.005324384787472036,120030.0,121182.0,1.905934021236444,-0.1774067650492324,2.1916750944666314,2.20306375930042,-2.0833407862856763,0.005404176205011248,0.005324394787472036
Vilhonvuorenkatu,0.005284479954171379,0.0014614459321214573,100149.0,103376.0,1.8341321713843102,-0.2657288154771099,1.708794466988448,1.773814636049445,-2.09986098686142,0.005284489954171379,0.0014614559321214572
Itämerentori,0.013632717517220401,0.2195091790046429,336039.0,338333.0,6.84238412869533,4.719704192203212,7.438220110357929,7.437921468110513,-2.1226799364921183,0.013632727517220401,0.2195091890046429
Baana,0.005297268154006288,0.0,126738.0,128342.0,1.8418040334234487,-0.2991432458234928,2.3546026760331347,2.375669831550054,-2.1409472792469413,0.005297278154006288,1e-08
Apollonkatu,0.005361728878907516,0.00021252796420581657,127987.0,129391.0,1.8804751360625491,-0.2942840165488899,2.38493907277979,2.4009580675542255,-2.174759152611439,0.005361738878907516,0.00021253796420581656
Narinkka,0.005508632349863504,0.0,130748.0,129787.0,1.9686050665292618,-0.2991432458234928,2.451999754459145,2.4105044369132833,-2.2677483123527544,0.005508642349863504,1e-08
Hietalahdentori,0.0062755605628691535,0.018959731543624164,154608.0,155917.0,2.428698552716513,0.13435115525291763,3.0315245153680257,3.0404201726511233,-2.294347397463595,0.0062755705628691535,0.018959741543624165
Unioninkatu,0.006075798906301697,0.012916933661596573,127468.0,149355.0,2.3088580834026216,-0.003811088377385849,2.372333316245351,2.8822300824134004,-2.312669171780007,0.006075808906301697,0.012916943661596573
Töölönlahdenkatu,0.010572079833608361,0.1259091879981563,260328.0,261945.0,5.006254699722604,2.5796384455571832,5.599309834868732,5.596436461545564,-2.4266162541654204,0.010572089833608361,0.1259091979981563
Rautatientori / itä,0.007270560280113218,0.017919463087248323,171295.0,174311.0,3.0256160749811145,0.11056650669828269,3.436827519780704,3.4838442079807,-2.9150495682828317,0.007270570280113218,0.017919473087248325
Suomenlahdentie,0.008228492184671355,0.033613256438793516,62999.0,65649.0,3.6002959759471516,0.4693886521433128,0.8064749000242858,0.8643300986525256,-3.1309073238038385,0.008228502184671355,0.03361326643879352
Ympyrätalo,0.008237238284854726,0.022495025462884892,190742.0,195583.0,3.6055429125647778,0.21518194743121558,3.9091669173245007,3.9966481701167638,-3.390360965133562,0.008237248284854726,0.022495035462884894
Kamppi (M),0.008299309710903115,0.014317673378076063,214924.0,208856.0,3.642780633539071,0.028215357939224202,4.496512590765345,4.316620292598523,-3.6145652755998467,0.008299319710903115,0.014317683378076063
