experiment_id,rq,aggregation,graph_set,model,alpha,validation_wmape,validation_mae,validation_rmse,validation_mase
RQ3_ALL_COMMUNITY,RQ3,community,SD+DE+DC+ATD,graph_propagation,1.0,0.26143945651072653,72.57415681475862,163.8347713105243,0.7138210277133551
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.0,0.7421958420628818,2.2943150137439194,28.449299884518442,1.513732839521319
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.05,0.7274676276330576,2.248786378878403,22.679238946373335,1.4836941616058372
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.1,0.7164103415439397,2.2146055117166927,18.189681076725652,1.4611424628216476
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.15,0.708563260855228,2.1903482011554654,14.709229426666717,1.4451380835733603
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.2,0.7035345420739435,2.174803159879392,12.026763846723783,1.4348818461646586
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.25,0.7009634500065628,2.1668552641925696,9.977761560981325,1.4296380192994886
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.3,0.7006449404415366,2.1658706705911968,8.43338112324828,1.4289884085620561
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.35,0.7024703488845384,2.1715134696472433,7.291482454127999,1.4327113891409171
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.4,0.7063735669092944,2.1835793034994286,6.469773105722429,1.4406721307255945
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.45,0.7121949977798949,2.201574818282654,5.900777698745974,1.452545130522169
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.5,0.7199319548287806,2.2254917088281636,5.529119089362596,1.4683249089837573
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.55,0.7295615545544633,2.2552592364467112,5.310235440372652,1.4879647944561638
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.6,0.7410985550407568,2.2909230221069814,5.209482299511678,1.511494886536896
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.65,0.7545674411921729,2.3325587548398836,5.201092691074794,1.538965122994304
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.7,0.7699987433635143,2.380260811691784,5.267059250131313,1.570437771491514
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.75,0.7873582498590819,2.4339234356607706,5.395605141145619,1.6058430561495196
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.8,0.8066751314920119,2.4936368011061547,5.57972835792866,1.6452404718014857
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.85,0.8280521840442345,2.5597186757820327,5.815946521658086,1.688839673826833
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.9,0.8515111055590823,2.632236133826746,6.103371422681409,1.7366849160988447
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,0.95,0.8770292878286792,2.7111192875532115,6.443092218697961,1.788730088433705
RQ3_ALL_STATION,RQ3,station,SD+DE+DC+ATD,graph_propagation,1.0,0.9046125343800294,2.7963860771308355,6.837756096444125,1.8449870273156863
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.0,0.5655700927688461,156.99915058789057,1127.9545916965449,1.5442038866372543
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.05,0.52933304727135,146.9399458391578,978.3712770332952,1.445264096126877
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.1,0.4968083290252172,137.9112627403852,851.280650305186,1.3564602555956782
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.15,0.4676787830768038,129.82506081884725,743.1879208300745,1.2769264212493434
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.2,0.44151833121317025,122.56306310344736,651.1510426417356,1.2054992507526878
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.25,0.41797865385253874,116.02857799190414,572.7013804559131,1.1412277099919024
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.3,0.3967705328379755,110.14132011277776,505.7649243041121,1.0833221323850133
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.35,0.37773862949716613,104.8581683040432,448.60065005678956,1.0313583891023677
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.4,0.36058973348736123,100.09772898541071,399.74951185828314,0.9845359135003877
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.45,0.34515614083215135,95.81344845437177,357.98896335296604,0.9423968151504827
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.5,0.3312226605878842,91.9455908871981,322.29140495294394,0.9043535476179921
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.55,0.3187340925030775,88.47883299734085,291.80683393673837,0.8702553949368983
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.6,0.30768321648448577,85.4111705265813,265.8183913621262,0.8400826437309215
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.65,0.2980518593282997,82.73755869338306,243.72696423580123,0.8137856748064124
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.7,0.2896420799453319,80.403050138849,225.0254704058184,0.7908240398561562
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.75,0.2822806068132345,78.35954564030537,209.28014636860576,0.7707246471066062
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.8,0.27596036280316216,76.60508062566551,196.1284437669518,0.7534681735242266
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.85,0.27058778002873024,75.1136811637182,185.25847377932178,0.7387991460992758
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.9,0.2664105060771201,73.95409286412303,176.3997137426295,0.7273937292391921
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,0.95,0.26339692778848683,73.11754008738541,169.32964354358455,0.7191656079762542
RQ3_FUNCTIONAL_COMMUNITY,RQ3,community,DE+DC,graph_propagation,1.0,0.26143945651072653,72.57415681475862,163.8347713105243,0.7138210277133551
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.0,1.2097958464811382,3.7397848611385043,331.90322979200715,2.4674184334487763
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.05,1.0696792503153312,3.3066490335860395,228.74074625940494,2.181646025470022
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.1,0.9690957843240324,2.995720107445968,157.9811335469434,1.9765027371962445
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.15,0.8968240942502711,2.772310039364733,109.39955784505734,1.8291022474167682
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.2,0.845016191905197,2.6121587134687143,76.01499610352062,1.7234383260069148
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.25,0.8082179325810804,2.498405989373273,53.05860918767245,1.6483870653836878
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.3,0.7826284850028781,2.4193025365583103,37.27169902339499,1.5961965451071645
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.35,0.7655683030535527,2.3665652004466593,26.427644922643097,1.5614017427095588
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.4,0.7551551515527218,2.334375516168258,19.005904931905867,1.5401637776114157
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.45,0.7500296687741065,2.3185313529094365,13.968748078064696,1.5297101868464413
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.5,0.7493018098654961,2.316281356982121,10.606489125528514,1.5282256946544084
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.55,0.7523137774048986,2.325592110229341,8.427814116612,1.534368701550396
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.6,0.7585887429777455,2.344989615454504,7.082419281980145,1.5471667002943439
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.65,0.7678465690307059,2.373607896646838,6.311620813032366,1.5660483411291828
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.7,0.7798702833529139,2.410776237840633,5.924579919787789,1.5905711020920594
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.75,0.7944988072840673,2.455996704167786,5.787833524408116,1.6204064579554978
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.8,0.8116085802951667,2.5088873387905952,5.8153433924730615,1.6553024029552308
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.85,0.8312039912557935,2.569461708814672,5.9562475624166,1.6952678883351713
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.9,0.8532493750508614,2.6376095643512785,6.1820528341631835,1.740230173919652
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,0.95,0.8777568183042861,2.7133682682110685,6.478128876462138,1.7902139107758215
RQ3_FUNCTIONAL_STATION,RQ3,station,DE+DC,graph_propagation,1.0,0.9046125343800294,2.7963860771308355,6.837756096444125,1.8449870273156863
